Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2017-06-06 14:21:35.106 +0100,"Success",0:00:18,0,0,0,"20170606_142135.106/LogFile.txt","","",1
